open_time,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,symbol
2024-01-14 16:11:00,43040.5,43049.9,43022.3,43049.8,121.689,5237089.8778,2151,65.798,2831809.7227,BTCUSDT
2024-01-14 16:12:00,43049.8,43060.0,43040.0,43059.0,180.322,7763203.6067,2050,108.998,4692521.3181,BTCUSDT
2024-01-14 16:13:00,43059.1,43061.2,43047.3,43050.5,88.204,3797461.2437,1450,36.512,1571919.8797,BTCUSDT
2024-01-14 16:14:00,43050.5,43064.4,43046.0,43048.7,154.156,6637381.2246,1687,30.339,1306227.8059,BTCUSDT
2024-01-14 16:15:00,43048.6,43048.6,43016.3,43018.3,79.58,3424606.4288,1574,21.74,935437.5156,BTCUSDT
2024-01-14 16:16:00,43018.3,43036.8,43016.4,43016.5,75.832,3262562.4767,1504,46.263,1990426.9177,BTCUSDT
2024-01-14 16:17:00,43016.4,43016.5,42975.8,42979.9,151.589,6516969.2183,1937,14.817,636996.3408,BTCUSDT
2024-01-14 16:18:00,42979.9,42990.0,42962.5,42979.8,181.733,7809584.0251,2870,58.35,2507539.0655,BTCUSDT
2024-01-14 16:19:00,42979.8,42980.8,42967.6,42980.8,74.585,3205242.3456,1926,17.114,735482.236,BTCUSDT
2024-01-14 16:20:00,42980.8,43011.7,42975.8,42986.1,108.999,4686491.1604,1734,63.317,2722507.6976,BTCUSDT
2024-01-14 16:21:00,42986.1,43002.0,42966.1,42994.0,111.939,4810923.6781,1999,32.03,1376636.5066,BTCUSDT
2024-01-14 16:22:00,42998.2,43012.9,42993.1,43004.3,98.728,4245510.4194,1547,26.061,1120727.7545,BTCUSDT
2024-01-14 16:23:00,43004.3,43010.4,43000.0,43009.1,35.488,1526164.5983,759,18.744,806076.6798,BTCUSDT
2024-01-14 16:24:00,43009.0,43015.7,42983.7,42983.7,96.441,4147396.9924,1452,47.525,2043804.606,BTCUSDT
2024-01-14 16:25:00,42983.7,43009.5,42978.8,43005.6,72.336,3110504.2547,1578,43.946,1889765.7396,BTCUSDT
2024-01-14 16:26:00,43005.7,43005.7,42981.6,42998.2,50.988,2192245.7717,1201,18.139,779855.3308,BTCUSDT
2024-01-14 16:27:00,42998.2,42998.3,42971.9,42985.7,157.179,6755792.5306,1386,45.97,1975732.3575,BTCUSDT
2024-01-14 16:28:00,42985.7,42988.6,42975.5,42983.0,107.909,4638184.8692,1081,57.929,2489936.42,BTCUSDT
2024-01-14 16:29:00,42983.0,42994.2,42977.6,42989.4,33.833,1454370.791,756,13.941,599272.9488,BTCUSDT
2024-01-14 16:30:00,42989.5,42993.2,42969.5,42969.6,55.537,2387215.3825,910,13.899,597442.2435,BTCUSDT
2024-01-14 16:31:00,42969.5,42969.6,42950.0,42951.3,110.491,4746624.5109,1652,29.035,1247316.586,BTCUSDT
2024-01-14 16:32:00,42951.3,42961.5,42922.9,42939.7,240.485,10326633.9779,3295,79.637,3420147.0892,BTCUSDT
2024-01-14 16:33:00,42939.8,42967.9,42939.7,42967.9,95.58,4105411.1454,1343,39.969,1716734.3212,BTCUSDT
2024-01-14 16:34:00,42967.9,42996.8,42967.9,42987.1,96.326,4140037.6643,1360,60.554,2602854.7852,BTCUSDT
2024-01-14 16:35:00,42995.9,42998.3,42971.8,42971.8,64.864,2788664.4191,1253,21.995,945635.0792,BTCUSDT
2024-01-14 16:36:00,42971.9,42976.9,42964.7,42966.0,64.723,2781056.7876,979,30.569,1313447.2775,BTCUSDT
2024-01-14 16:37:00,42966.0,42966.1,42924.9,42928.5,108.986,4679963.31,1719,19.672,844741.5115,BTCUSDT
2024-01-14 16:38:00,42928.6,42950.0,42922.9,42932.4,92.319,3963525.6442,1303,54.512,2340294.9024,BTCUSDT
2024-01-14 16:39:00,42932.4,42935.8,42925.0,42926.9,65.671,2819234.62,981,35.836,1538433.659,BTCUSDT
2024-01-14 16:40:00,42926.8,42929.8,42917.2,42917.2,63.883,2742056.6772,1176,22.079,947721.7864,BTCUSDT
2024-01-14 16:41:00,42917.1,42948.4,42913.0,42938.1,126.915,5448075.14712,2069,54.509,2339779.1058,BTCUSDT
2024-01-14 16:42:00,42938.0,42938.0,42888.0,42899.6,151.032,6480103.24,2758,36.514,1566483.4301,BTCUSDT
2024-01-14 16:43:00,42899.6,42915.0,42899.5,42914.0,83.565,3585530.9855,1798,45.852,1967381.1109,BTCUSDT
2024-01-14 16:44:00,42914.1,42914.1,42896.9,42899.1,78.078,3349777.3603,1367,30.272,1298709.8351,BTCUSDT
2024-01-14 16:45:00,42899.1,42914.0,42899.0,42914.0,64.169,2753253.9036,1052,34.383,1475234.6167,BTCUSDT
2024-01-14 16:46:00,42914.0,42921.1,42913.9,42921.1,55.903,2399248.5761,1051,36.52,1567350.6224,BTCUSDT
2024-01-14 16:47:00,42921.1,42924.8,42915.6,42924.8,43.932,1885601.8711,911,21.263,912629.4519,BTCUSDT
2024-01-14 16:48:00,42924.8,42929.1,42924.7,42929.1,29.761,1277539.3106,526,16.963,728164.0906,BTCUSDT
2024-01-14 16:49:00,42929.0,42941.7,42925.8,42941.7,47.805,2052319.094,1022,28.662,1230512.2606,BTCUSDT
2024-01-14 16:50:00,42941.7,42964.7,42941.7,42959.3,76.141,3270466.2373,1222,52.198,2242057.6954,BTCUSDT
2024-01-14 16:51:00,42959.4,42965.2,42952.4,42952.4,59.03,2536005.3105,1361,21.925,941942.0826,BTCUSDT
2024-01-14 16:52:00,42952.5,42959.0,42944.1,42959.0,48.746,2093676.9964,983,17.835,766064.8008,BTCUSDT
2024-01-14 16:53:00,42958.9,42980.6,42958.9,42970.0,90.877,3905136.6767,1661,50.308,2161780.7403,BTCUSDT
2024-01-14 16:54:00,42970.0,42982.8,42969.9,42979.9,41.435,1780674.1741,903,29.845,1282570.9837,BTCUSDT
2024-01-14 16:55:00,42979.9,42991.3,42979.9,42984.7,88.931,3822800.4813,1300,50.315,2162855.9211,BTCUSDT
2024-01-14 16:56:00,42984.7,42991.3,42975.0,42985.8,49.016,2106894.5634,894,23.117,993694.1721,BTCUSDT
2024-01-14 16:57:00,42985.7,43030.0,42985.7,43019.7,227.964,9804754.6805,2608,179.394,7715341.8766,BTCUSDT
2024-01-14 16:58:00,43019.6,43019.6,42988.0,43000.0,109.441,4706067.5889,1839,34.358,1477486.0321,BTCUSDT
2024-01-14 16:59:00,43000.0,43012.8,42999.9,43012.8,53.613,2305605.045,663,41.871,1800572.4312,BTCUSDT
2024-01-14 17:00:00,43012.8,43030.0,43012.7,43025.2,105.492,4538703.0417,1518,75.991,3269387.4133,BTCUSDT
2024-01-14 17:01:00,43025.2,43033.7,43020.0,43033.2,107.421,4622026.05936,1450,43.059,1852712.72036,BTCUSDT
2024-01-14 17:02:00,43033.2,43033.2,43024.8,43024.8,43.858,1887154.6734,737,10.786,464097.0614,BTCUSDT
2024-01-14 17:03:00,43024.9,43028.2,43015.2,43017.0,77.858,3349525.3946,1144,36.008,1549038.4697,BTCUSDT
2024-01-14 17:04:00,43017.0,43033.2,43013.8,43013.8,77.638,3340246.6802,1486,34.779,1496314.5968,BTCUSDT
2024-01-14 17:05:00,43013.8,43020.2,43000.0,43000.0,62.457,2686376.3651,914,5.658,243377.6431,BTCUSDT
2024-01-14 17:06:00,43000.0,43000.0,42969.2,42982.4,100.113,4302837.0988,1162,23.262,999663.1631,BTCUSDT
2024-01-14 17:07:00,42982.3,42982.4,42955.2,42959.0,89.382,3840171.9021,948,17.472,750615.8489,BTCUSDT
2024-01-14 17:08:00,42958.9,42987.0,42958.9,42971.5,60.663,2606885.9797,1382,39.03,1677210.9279,BTCUSDT
2024-01-14 17:09:00,42971.6,42975.0,42966.4,42969.9,39.587,1701064.3846,705,9.331,400952.6176,BTCUSDT
2024-01-14 17:10:00,42970.0,42973.1,42969.9,42973.0,17.03,731825.3742,582,5.642,242451.1442,BTCUSDT
2024-01-14 17:11:00,42973.1,42973.1,42955.6,42969.0,53.49,2298065.0035,712,21.9,940873.569,BTCUSDT
2024-01-14 17:12:00,42969.0,42974.1,42969.0,42970.1,35.792,1538069.7224,512,14.927,641443.7034,BTCUSDT
2024-01-14 17:13:00,42970.1,42970.1,42950.0,42956.2,66.762,2867711.389,846,14.255,612281.5096,BTCUSDT
2024-01-14 17:14:00,42956.6,42963.6,42956.6,42963.5,14.987,643882.8365,516,9.721,417642.084,BTCUSDT
2024-01-14 17:15:00,42963.5,42976.7,42955.7,42955.7,65.729,2824255.3381,894,31.608,1358133.0792,BTCUSDT
2024-01-14 17:16:00,42955.8,42958.2,42930.0,42936.9,103.39,4440153.2749,1340,17.421,748112.9832,BTCUSDT
2024-01-14 17:17:00,42936.9,42948.2,42936.9,42937.9,43.27,1858150.9035,862,30.967,1329824.0457,BTCUSDT
2024-01-14 17:18:00,42938.0,42938.0,42923.0,42924.6,49.965,2144987.7406,1098,12.407,532622.8325,BTCUSDT
2024-01-14 17:19:00,42924.5,42924.6,42910.0,42914.9,53.301,2287560.61312,1286,14.637,628177.082,BTCUSDT
2024-01-14 17:20:00,42914.8,42924.0,42914.8,42924.0,39.585,1698858.2204,628,30.351,1302582.2837,BTCUSDT
2024-01-14 17:21:00,42924.0,42950.0,42923.9,42940.9,96.184,4130447.7762,984,66.441,2853070.7251,BTCUSDT
2024-01-14 17:22:00,42941.0,42961.0,42941.0,42960.9,41.047,1763117.9251,806,24.071,1033897.4644,BTCUSDT
2024-01-14 17:23:00,42960.9,42974.5,42960.9,42974.5,29.832,1281772.5079,865,22.657,973485.8297,BTCUSDT
2024-01-14 17:24:00,42974.5,42975.7,42961.2,42961.5,48.183,2070360.1257,1031,19.967,857930.8589,BTCUSDT
2024-01-14 17:25:00,42961.5,42965.0,42942.6,42955.1,44.577,1914743.1147,886,23.491,1009003.9801,BTCUSDT
2024-01-14 17:26:00,42955.1,42955.1,42927.3,42927.3,47.076,2021391.2216,997,7.735,332107.0838,BTCUSDT
2024-01-14 17:27:00,42927.3,42929.7,42926.0,42926.0,16.578,711645.0324,471,5.613,240947.8172,BTCUSDT
2024-01-14 17:28:00,42926.1,42926.1,42917.0,42925.2,43.151,1852132.7157,801,29.334,1259063.7097,BTCUSDT
2024-01-14 17:29:00,42925.2,42935.8,42895.2,42900.0,417.883,17932694.0576,2710,95.599,4101819.6161,BTCUSDT
2024-01-14 17:30:00,42899.9,42938.0,42891.4,42907.8,107.919,4631008.5559,1263,48.748,2091764.5567,BTCUSDT
2024-01-14 17:31:00,42907.7,42943.1,42907.7,42943.0,43.025,1847012.502,816,24.246,1040793.4342,BTCUSDT
2024-01-14 17:32:00,42943.1,42957.0,42943.1,42948.0,75.339,3235818.8395,1002,32.943,1414904.6276,BTCUSDT
2024-01-14 17:33:00,42947.9,42948.0,42926.3,42926.3,42.218,1812757.988,875,10.501,450895.989,BTCUSDT
2024-01-14 17:34:00,42926.3,42932.6,42923.2,42932.5,37.981,1630465.2499,643,15.577,668674.574,BTCUSDT
2024-01-14 17:35:00,42932.5,42932.6,42932.5,42932.6,9.787,420180.6832,244,3.057,131244.9582,BTCUSDT
2024-01-14 17:36:00,42932.5,42932.6,42900.0,42900.1,45.034,1932636.4119,649,5.988,256978.0446,BTCUSDT
2024-01-14 17:37:00,42900.1,42915.0,42900.0,42908.5,71.189,3054591.4178,861,38.567,1654787.8639,BTCUSDT
2024-01-14 17:38:00,42908.4,42919.5,42908.4,42919.4,14.687,630279.3377,446,8.069,346268.2221,BTCUSDT
2024-01-14 17:39:00,42919.4,42921.0,42919.4,42921.0,16.091,690617.973,326,8.796,377520.8705,BTCUSDT
2024-01-14 17:40:00,42920.9,42943.1,42920.9,42941.8,38.48,1652258.3908,683,15.458,663666.7575,BTCUSDT
2024-01-14 17:41:00,42941.8,42946.6,42941.7,42946.6,19.445,835053.1428,390,9.467,406549.8732,BTCUSDT
2024-01-14 17:42:00,42946.6,42956.4,42946.6,42956.4,26.391,1133500.7777,476,17.022,731100.2167,BTCUSDT
2024-01-14 17:43:00,42956.3,42956.4,42942.4,42942.4,41.165,1767994.2723,803,17.529,752781.5388,BTCUSDT
2024-01-14 17:44:00,42942.5,42942.5,42935.7,42937.3,25.057,1075916.402,623,17.132,735613.7063,BTCUSDT
2024-01-14 17:45:00,42937.2,42941.5,42920.2,42920.2,30.813,1322813.795,732,5.491,235752.718,BTCUSDT
2024-01-14 17:46:00,42920.2,42956.8,42920.2,42956.8,51.107,2194156.0123,911,42.408,1820674.3338,BTCUSDT
2024-01-14 17:47:00,42956.9,42990.0,42956.9,42986.3,89.532,3847605.1177,1262,69.581,2990101.3033,BTCUSDT
2024-01-14 17:48:00,42986.3,42994.4,42984.9,42986.3,49.231,2116414.4531,1067,25.95,1115577.7404,BTCUSDT
2024-01-14 17:49:00,42986.3,42986.4,42984.3,42984.4,21.564,926926.9757,393,11.251,483623.1104,BTCUSDT
2024-01-14 17:50:00,42984.3,42984.4,42958.8,42963.9,103.243,4436429.2945,1380,16.164,694507.9357,BTCUSDT
2024-01-14 17:51:00,42963.9,42983.1,42963.9,42981.1,57.365,2465228.1664,1037,35.727,1535265.6338,BTCUSDT
2024-01-14 17:52:00,42981.1,42995.0,42981.0,42990.1,60.926,2618980.8619,677,34.939,1501835.4189,BTCUSDT
2024-01-14 17:53:00,42990.1,42995.0,42985.1,42985.1,29.671,1275532.0135,533,11.201,481519.6468,BTCUSDT
2024-01-14 17:54:00,42985.1,42996.0,42985.1,42991.9,39.821,1711968.4384,824,18.578,798685.408,BTCUSDT
2024-01-14 17:55:00,42991.9,42996.7,42986.5,42986.8,30.457,1309437.3753,755,13.99,601468.4674,BTCUSDT
2024-01-14 17:56:00,42986.8,42993.7,42986.5,42993.7,43.669,1877338.311,627,19.458,836483.9885,BTCUSDT
2024-01-14 17:57:00,42993.7,42994.7,42988.1,42994.6,28.966,1245293.3054,498,11.752,505234.6646,BTCUSDT
2024-01-14 17:58:00,42994.6,42998.0,42990.6,42998.0,36.144,1553988.2956,751,16.138,693850.0677,BTCUSDT
2024-01-14 17:59:00,42998.0,43000.0,42997.9,42999.0,52.929,2275924.9615,669,31.472,1353283.8114,BTCUSDT
2024-01-14 18:00:00,42999.1,42999.1,42991.0,42991.1,51.648,2220682.6097,862,15.025,646047.575,BTCUSDT
2024-01-14 18:01:00,42991.0,42991.1,42971.7,42973.1,56.826,2442477.7058,812,14.932,641742.0532,BTCUSDT
2024-01-14 18:02:00,42973.1,42973.1,42963.1,42968.6,37.208,1598730.0443,564,10.151,436132.4773,BTCUSDT
2024-01-14 18:03:00,42968.6,42968.6,42961.9,42968.5,33.241,1428220.1832,721,11.301,485551.402,BTCUSDT
2024-01-14 18:04:00,42968.5,42972.0,42968.4,42972.0,21.328,916479.245,348,18.067,776348.6916,BTCUSDT
2024-01-14 18:05:00,42972.0,42972.0,42958.6,42961.3,32.072,1378022.3253,792,7.498,322157.2587,BTCUSDT
2024-01-14 18:06:00,42961.3,42964.0,42961.3,42964.0,13.146,564775.973,362,8.08,347132.3112,BTCUSDT
2024-01-14 18:07:00,42963.9,42964.0,42956.7,42956.7,39.947,1716122.0618,800,18.214,782467.7277,BTCUSDT
2024-01-14 18:08:00,42956.7,42959.7,42950.9,42959.7,37.091,1593320.6529,794,14.888,639568.6048,BTCUSDT
2024-01-14 18:09:00,42959.6,42982.1,42959.6,42971.7,37.375,1606008.0316,502,28.838,1239121.257,BTCUSDT
2024-01-14 18:10:00,42971.7,42977.9,42941.6,42950.5,77.708,3337846.7788,1286,15.427,662648.5242,BTCUSDT
2024-01-14 18:11:00,42950.5,42950.5,42937.1,42938.6,23.086,991346.2839,836,8.614,369884.2097,BTCUSDT
2024-01-14 18:12:00,42938.6,42940.8,42938.6,42940.7,16.477,707510.1775,437,8.226,353218.5746,BTCUSDT
2024-01-14 18:13:00,42940.8,42940.8,42915.6,42916.0,187.875,8064286.3709,1501,61.37,2633900.6394,BTCUSDT
2024-01-14 18:14:00,42916.0,42916.0,42902.6,42902.6,51.22,2197926.5611,748,12.283,527064.605,BTCUSDT
2024-01-14 18:15:00,42902.6,42934.2,42900.0,42934.2,136.673,5864276.1517,1588,73.005,3132591.2053,BTCUSDT
2024-01-14 18:16:00,42934.2,42935.8,42915.2,42915.3,45.747,1963710.2362,1042,8.43,361853.243,BTCUSDT
2024-01-14 18:17:00,42915.4,42919.7,42915.3,42918.4,22.254,955070.7507,402,12.348,529935.1492,BTCUSDT
2024-01-14 18:18:00,42918.3,42932.0,42918.3,42932.0,29.908,1283763.0367,656,24.201,1038803.4398,BTCUSDT
2024-01-14 18:19:00,42932.0,42934.4,42929.9,42929.9,29.518,1267266.4984,661,15.988,686395.9312,BTCUSDT
2024-01-14 18:20:00,42929.9,42929.9,42889.7,42893.3,125.491,5384281.0661,1591,24.05,1031888.5258,BTCUSDT
2024-01-14 18:21:00,42893.3,42899.5,42888.8,42893.4,73.786,3165142.6376,1293,42.125,1807027.0173,BTCUSDT
2024-01-14 18:22:00,42893.4,42910.0,42893.4,42910.0,66.659,2859780.097,834,51.143,2194110.0239,BTCUSDT
2024-01-14 18:23:00,42910.1,42920.9,42900.0,42901.8,33.702,1446190.6623,828,11.14,478052.7695,BTCUSDT
2024-01-14 18:24:00,42901.7,42901.8,42888.5,42894.0,43.963,1885818.4865,906,8.399,360267.3942,BTCUSDT
2024-01-14 18:25:00,42894.0,42896.0,42860.6,42866.5,106.299,4557955.9906,2105,37.271,1598024.3039,BTCUSDT
2024-01-14 18:26:00,42866.4,42875.3,42845.1,42853.7,171.389,7345456.1806,2444,59.687,2558211.7259,BTCUSDT
2024-01-14 18:27:00,42853.7,42879.6,42851.2,42878.8,112.305,4814068.8774,1624,54.939,2355148.0441,BTCUSDT
2024-01-14 18:28:00,42878.8,42878.9,42861.9,42867.4,56.597,2426107.5831,1094,24.121,1033956.1194,BTCUSDT
2024-01-14 18:29:00,42867.4,42897.6,42867.4,42891.0,79.241,3398264.5206,1217,52.313,2243376.9851,BTCUSDT
2024-01-14 18:30:00,42890.9,42922.9,42886.8,42919.2,110.98,4761564.283,1706,98.227,4214435.332,BTCUSDT
2024-01-14 18:31:00,42919.1,42926.6,42919.1,42922.4,34.61,1485576.049,778,21.889,939530.3629,BTCUSDT
2024-01-14 18:32:00,42922.4,42929.4,42922.4,42925.1,31.939,1371029.0551,754,14.535,623932.1397,BTCUSDT
2024-01-14 18:33:00,42925.0,42944.6,42905.7,42941.9,156.11,6701083.4178,1961,101.634,4363090.7743,BTCUSDT
2024-01-14 18:34:00,42941.9,42942.0,42928.3,42941.2,52.418,2250613.5591,1124,17.146,736138.3036,BTCUSDT
2024-01-14 18:35:00,42941.2,42950.0,42888.6,42893.5,133.713,5739527.0314,2027,34.386,1476079.8719,BTCUSDT
2024-01-14 18:36:00,42893.6,42897.9,42883.6,42892.4,46.39,1989668.8634,1077,21.731,932049.7874,BTCUSDT
2024-01-14 18:37:00,42892.5,42892.5,42844.0,42844.0,94.77,4061670.2912,1706,26.241,1124643.7044,BTCUSDT
2024-01-14 18:38:00,42844.0,42847.3,42824.2,42847.2,159.704,6841031.4798,2893,53.475,2290642.8603,BTCUSDT
2024-01-14 18:39:00,42847.3,42879.8,42847.2,42879.8,57.705,2473479.0026,1055,43.917,1882519.076,BTCUSDT
2024-01-14 18:40:00,42879.7,42910.8,42859.8,42910.7,117.938,5056860.2444,1812,51.898,2225590.2203,BTCUSDT
2024-01-14 18:41:00,42910.8,42910.8,42895.0,42910.0,67.145,2880725.4568,1202,35.807,1536229.8646,BTCUSDT
2024-01-14 18:42:00,42910.0,42913.1,42907.2,42907.2,19.811,850084.7638,663,5.935,254663.8776,BTCUSDT
2024-01-14 18:43:00,42907.2,42932.4,42907.2,42930.0,67.906,2914918.0415,1168,44.411,1906356.0381,BTCUSDT
2024-01-14 18:44:00,42929.9,42936.9,42929.9,42933.2,36.203,1554288.1996,1033,21.176,909150.8621,BTCUSDT
2024-01-14 18:45:00,42933.2,42935.4,42914.1,42914.2,44.294,1901308.7002,975,20.337,872981.0531,BTCUSDT
2024-01-14 18:46:00,42914.2,42925.7,42914.2,42922.4,53.558,2298737.6136,1084,43.426,1863856.119,BTCUSDT
2024-01-14 18:47:00,42922.3,42922.4,42915.0,42916.9,17.956,770640.9497,490,8.854,379993.5121,BTCUSDT
2024-01-14 18:48:00,42916.9,42917.0,42905.2,42908.4,27.349,1173565.3813,518,4.104,176101.3792,BTCUSDT
2024-01-14 18:49:00,42908.4,42908.5,42894.4,42898.3,25.025,1073536.3613,690,7.076,303535.7111,BTCUSDT
2024-01-14 18:50:00,42898.3,42898.3,42884.0,42889.5,30.847,1323040.2979,675,10.091,432786.2986,BTCUSDT
2024-01-14 18:51:00,42889.5,42946.6,42889.5,42941.4,84.489,3626345.5164,1399,69.741,2993194.264,BTCUSDT
2024-01-14 18:52:00,42941.3,42946.3,42923.9,42946.2,53.416,2293570.7859,1385,34.972,1501640.9882,BTCUSDT
2024-01-14 18:53:00,42946.2,42962.0,42946.2,42951.8,93.443,4013664.3459,1200,77.476,3327767.9141,BTCUSDT
2024-01-14 18:54:00,42951.8,43024.8,42951.8,42988.7,474.071,20384113.3133,4407,366.903,15776470.8479,BTCUSDT
2024-01-14 18:55:00,42988.7,43029.9,42988.6,43018.8,239.499,10301615.8379,3407,148.691,6395598.9511,BTCUSDT
2024-01-14 18:56:00,43018.8,43047.0,43014.7,43046.9,190.333,8190499.19706,2095,121.727,5238268.90626,BTCUSDT
2024-01-14 18:57:00,43046.9,43056.0,43046.9,43053.0,124.327,5352307.2808,2093,72.341,3114329.0871,BTCUSDT
2024-01-14 18:58:00,43052.9,43096.1,43052.9,43088.4,362.524,15615896.14806,4522,227.372,9793930.49976,BTCUSDT
2024-01-14 18:59:00,43088.3,43092.9,43058.4,43065.8,146.247,6298881.8035,2388,72.481,3121620.5197,BTCUSDT
2024-01-14 19:00:00,43065.8,43077.4,43039.4,43040.6,158.962,6844606.7955,3001,64.281,2767864.6676,BTCUSDT
2024-01-14 19:01:00,43040.6,43046.0,43029.6,43031.4,96.09,4135445.1838,1717,43.371,1866533.582,BTCUSDT
2024-01-14 19:02:00,43031.5,43033.3,43022.5,43022.6,53.187,2288476.1452,1211,28.766,1237718.7286,BTCUSDT
2024-01-14 19:03:00,43022.5,43022.7,43018.4,43022.7,74.146,3189794.4528,1351,36.375,1564862.8774,BTCUSDT
2024-01-14 19:04:00,43022.7,43023.6,43012.0,43012.1,81.811,3519423.4398,1442,34.607,1488790.4768,BTCUSDT
2024-01-14 19:05:00,43012.1,43019.1,43012.0,43012.5,70.035,3012648.6232,1419,25.014,1075985.6048,BTCUSDT
2024-01-14 19:06:00,43012.5,43012.5,42974.1,42984.5,221.899,9540171.0713,2611,56.834,2442948.2069,BTCUSDT
2024-01-14 19:07:00,42984.6,42991.5,42965.9,42970.5,106.003,4555916.2179,1537,55.34,2378411.3159,BTCUSDT
2024-01-14 19:08:00,42970.4,42970.5,42940.8,42953.2,116.218,4992015.9585,2120,41.27,1772719.4784,BTCUSDT
2024-01-14 19:09:00,42953.1,42990.0,42941.1,42985.5,87.171,3745176.8346,1732,56.161,2412949.8502,BTCUSDT
2024-01-14 19:10:00,42985.5,43017.8,42984.6,43008.2,180.225,7749772.6721,2159,111.821,4808232.1169,BTCUSDT
2024-01-14 19:11:00,43008.1,43008.2,42976.3,42997.3,105.807,4548741.0071,1191,48.659,2091909.7693,BTCUSDT
2024-01-14 19:12:00,42997.3,42997.3,42983.3,42989.8,31.593,1358089.0492,488,19.232,826684.8137,BTCUSDT
2024-01-14 19:13:00,42989.8,42996.8,42986.9,42996.7,44.89,1929814.1498,560,39.441,1695564.0124,BTCUSDT
2024-01-14 19:14:00,42996.7,43002.0,42992.2,43002.0,29.484,1267711.2206,707,12.524,538506.1075,BTCUSDT
2024-01-14 19:15:00,43002.0,43017.3,42998.6,43001.2,107.517,4623826.4303,1190,69.098,2971508.6134,BTCUSDT
2024-01-14 19:16:00,43000.8,43000.8,42983.3,42983.3,22.444,964869.5182,472,7.689,330524.4688,BTCUSDT
2024-01-14 19:17:00,42983.4,42983.4,42953.2,42954.1,113.186,4862824.0833,1204,11.564,496867.7842,BTCUSDT
2024-01-14 19:18:00,42954.2,42960.0,42949.9,42954.1,78.185,3358303.8819,909,46.274,1987598.5478,BTCUSDT
2024-01-14 19:19:00,42954.1,42974.5,42954.0,42972.4,39.147,1681810.6276,637,31.722,1362773.2184,BTCUSDT
2024-01-14 19:20:00,42972.4,42985.4,42965.1,42979.1,42.795,1839257.2909,811,20.411,877204.0012,BTCUSDT
2024-01-14 19:21:00,42979.1,43006.9,42979.0,43006.8,51.077,2195780.7826,1058,39.651,1704578.9089,BTCUSDT
2024-01-14 19:22:00,43006.9,43014.7,43000.1,43009.8,47.36,2036851.6568,990,27.172,1168610.5823,BTCUSDT
2024-01-14 19:23:00,43009.7,43012.8,43003.7,43011.7,22.882,984089.9889,634,14.285,614365.5255,BTCUSDT
2024-01-14 19:24:00,43011.8,43011.8,43006.0,43010.4,52.39,2253272.0714,900,41.778,1796858.4017,BTCUSDT
2024-01-14 19:25:00,43010.3,43013.0,43007.5,43013.0,32.09,1380189.9041,570,19.192,825450.6248,BTCUSDT
2024-01-14 19:26:00,43012.9,43018.8,43000.0,43018.7,53.621,2306262.1738,889,36.374,1564480.2014,BTCUSDT
2024-01-14 19:27:00,43018.7,43018.8,43018.7,43018.8,19.746,849448.1651,537,9.149,393579.0012,BTCUSDT
2024-01-14 19:28:00,43018.8,43018.8,43000.0,43000.0,55.505,2387114.6132,962,9.647,414910.9679,BTCUSDT
2024-01-14 19:29:00,43000.1,43003.9,43000.0,43000.2,24.474,1052403.4989,565,15.464,664961.2831,BTCUSDT
2024-01-14 19:30:00,43000.2,43000.2,42978.0,42978.1,33.179,1426282.5869,827,13.896,597312.8566,BTCUSDT
2024-01-14 19:31:00,42978.2,42978.2,42970.1,42972.6,50.133,2154366.5544,966,26.249,1127964.4147,BTCUSDT
2024-01-14 19:32:00,42972.7,42972.7,42957.7,42966.3,64.014,2750328.6666,977,22.676,974210.3148,BTCUSDT
2024-01-14 19:33:00,42966.4,42989.7,42954.3,42956.5,52.26,2245551.6505,934,19.299,829308.1441,BTCUSDT
2024-01-14 19:34:00,42956.5,42960.0,42937.0,42959.5,126.877,5448988.5067,1480,41.356,1776066.8328,BTCUSDT
2024-01-14 19:35:00,42959.5,42968.7,42940.8,42946.2,66.242,2845140.0078,1095,28.592,1227973.6552,BTCUSDT
2024-01-14 19:36:00,42946.2,42955.0,42940.0,42955.0,39.479,1695465.7385,752,19.499,837426.5737,BTCUSDT
2024-01-14 19:37:00,42955.2,42955.3,42950.6,42950.7,17.801,764621.2278,530,10.929,469443.2569,BTCUSDT
2024-01-14 19:38:00,42950.7,42959.9,42949.0,42950.9,53.612,2302830.2393,956,29.126,1251082.47,BTCUSDT
2024-01-14 19:39:00,42950.9,42956.5,42950.9,42956.5,33.103,1421862.3915,480,18.479,793701.8181,BTCUSDT
2024-01-14 19:40:00,42956.5,42972.5,42956.5,42972.5,22.611,971557.6886,547,16.627,714430.6149,BTCUSDT
2024-01-14 19:41:00,42972.5,42979.3,42972.4,42979.3,23.721,1019431.3615,845,19.005,816752.882,BTCUSDT
2024-01-14 19:42:00,42979.3,42982.6,42949.3,42949.3,47.879,2057229.8525,1097,8.328,357794.2008,BTCUSDT
2024-01-14 19:43:00,42949.3,42976.0,42942.5,42976.0,42.174,1811562.2552,772,29.459,1265404.7043,BTCUSDT
2024-01-14 19:44:00,42976.0,42994.5,42975.9,42994.5,21.162,909591.62,530,17.284,742908.6196,BTCUSDT
2024-01-14 19:45:00,42994.4,42995.1,42972.5,42972.5,24.063,1034498.9014,626,9.001,386990.7644,BTCUSDT
